discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,country_code,country_3_letter_code
Athletics,tokyo-2020,Women's Pole Vault,Women,BRONZE,Athlete,Holly BRADSHAW,Great Britain,GB,GBR
Athletics,tokyo-2020,Women's Hammer Throw,Women,SILVER,Athlete,Zheng WANG,People's Republic of China,CN,CHN
Athletics,tokyo-2020,Women's Hammer Throw,Women,GOLD,Athlete,Anita WLODARCZYK,Poland,PL,POL
Athletics,tokyo-2020,Women's Hammer Throw,Women,BRONZE,Athlete,Malwina KOPRON,Poland,PL,POL
Athletics,tokyo-2020,Women's 100m Hurdles,Women,GOLD,Athlete,Jasmine CAMACHO-QUINN,Puerto Rico,PR,PUR
Athletics,tokyo-2020,Women's 100m Hurdles,Women,BRONZE,Athlete,Megan TAPPER,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's 100m Hurdles,Women,SILVER,Athlete,Kendra HARRISON,United States of America,US,USA
Athletics,tokyo-2020,Men's High Jump,Men,BRONZE,Athlete,Maksim NEDASEKAU,Belarus,BY,BLR
Athletics,tokyo-2020,Men's High Jump,Men,GOLD,Athlete,Gianmarco TAMBERI,Italy,IT,ITA
Athletics,tokyo-2020,Men's High Jump,Men,GOLD,Athlete,Mutaz Essa BARSHIM,Qatar,QA,QAT
Athletics,tokyo-2020,Women's Discus Throw,Women,GOLD,Athlete,Valarie ALLMAN,United States of America,US,USA
Athletics,tokyo-2020,Women's Discus Throw,Women,SILVER,Athlete,Kristin PUDENZ,Germany,DE,GER
Athletics,tokyo-2020,Women's Discus Throw,Women,BRONZE,Athlete,Yaime PEREZ,Cuba,CU,CUB
Athletics,tokyo-2020,Women's 4 x 400m Relay,Women,GOLD,GameTeam,,United States of America,US,USA
Athletics,tokyo-2020,Women's 4 x 400m Relay,Women,SILVER,GameTeam,,Poland,PL,POL
Athletics,tokyo-2020,Women's 4 x 400m Relay,Women,BRONZE,GameTeam,,Jamaica,JM,JAM
Athletics,tokyo-2020,"Women's 10,000m",Women,SILVER,Athlete,Kalkidan GEZAHEGNE,Bahrain,BH,BRN
Athletics,tokyo-2020,"Women's 10,000m",Women,GOLD,Athlete,Sifan HASSAN,Netherlands,NL,NED
Athletics,tokyo-2020,"Women's 10,000m",Women,BRONZE,Athlete,Letesenbet GIDEY,Ethiopia,ET,ETH
Athletics,tokyo-2020,Men's Hammer Throw,Men,GOLD,Athlete,Wojciech NOWICKI,Poland,PL,POL
Athletics,tokyo-2020,Men's Hammer Throw,Men,SILVER,Athlete,Eivind HENRIKSEN,Norway,NO,NOR
Athletics,tokyo-2020,Men's Hammer Throw,Men,BRONZE,Athlete,Pawel FAJDEK,Poland,PL,POL
Athletics,tokyo-2020,Men's 3000m Steeplechase,Men,BRONZE,Athlete,Benjamin KIGEN,Kenya,KE,KEN
Athletics,tokyo-2020,Men's 3000m Steeplechase,Men,SILVER,Athlete,Lamecha GIRMA,Ethiopia,ET,ETH
Athletics,tokyo-2020,Men's 3000m Steeplechase,Men,GOLD,Athlete,Soufiane ELBAKKALI,Morocco,MA,MAR
Athletics,tokyo-2020,Women's 800m,Women,GOLD,Athlete,Athing MU,United States of America,US,USA
Athletics,tokyo-2020,Women's 800m,Women,BRONZE,Athlete,Raevyn ROGERS,United States of America,US,USA
Athletics,tokyo-2020,Women's 800m,Women,SILVER,Athlete,Keely HODGKINSON,Great Britain,GB,GBR
Athletics,tokyo-2020,Men's Decathlon,Men,GOLD,Athlete,Damian WARNER,Canada,CA,CAN
Athletics,tokyo-2020,Men's Decathlon,Men,SILVER,Athlete,Kevin MAYER,France,FR,FRA
Athletics,tokyo-2020,Men's Decathlon,Men,BRONZE,Athlete,Ashley MOLONEY,Australia,AU,AUS
Athletics,tokyo-2020,Men's 100m,Men,BRONZE,Athlete,Andre DE GRASSE,Canada,CA,CAN
Athletics,tokyo-2020,Men's 100m,Men,GOLD,Athlete,Lamont Marcell JACOBS,Italy,IT,ITA
Athletics,tokyo-2020,Men's 100m,Men,SILVER,Athlete,Fred KERLEY,United States of America,US,USA
Athletics,tokyo-2020,Men's Pole Vault,Men,BRONZE,Athlete,Thiago Braz,Brazil,BR,BRA
Athletics,tokyo-2020,Men's Pole Vault,Men,SILVER,Athlete,Christopher NILSEN,United States of America,US,USA
Athletics,tokyo-2020,Men's Pole Vault,Men,GOLD,Athlete,Armand DUPLANTIS,Sweden,SE,SWE
Athletics,tokyo-2020,Women's 400m Hurdles,Women,BRONZE,Athlete,Femke BOL,Netherlands,NL,NED
Athletics,tokyo-2020,Women's 400m Hurdles,Women,GOLD,Athlete,Sydney MCLAUGHLIN,United States of America,US,USA
Athletics,tokyo-2020,Women's 400m Hurdles,Women,SILVER,Athlete,Dalilah MUHAMMAD,United States of America,US,USA
Athletics,tokyo-2020,"Men's 10,000m",Men,GOLD,Athlete,Selemon BAREGA,Ethiopia,ET,ETH
Athletics,tokyo-2020,"Men's 10,000m",Men,SILVER,Athlete,Joshua Kiprui CHEPTEGEI,Uganda,UG,UGA
Athletics,tokyo-2020,"Men's 10,000m",Men,BRONZE,Athlete,Jacob KIPLIMO,Uganda,UG,UGA
Athletics,tokyo-2020,Men's 400m Hurdles,Men,GOLD,Athlete,Karsten WARHOLM,Norway,NO,NOR
Athletics,tokyo-2020,Men's 400m Hurdles,Men,BRONZE,Athlete,Alison DOS SANTOS,Brazil,BR,BRA
Athletics,tokyo-2020,Men's 400m Hurdles,Men,SILVER,Athlete,Rai BENJAMIN,United States of America,US,USA
Athletics,tokyo-2020,Men's Discus Throw,Men,GOLD,Athlete,Daniel STAHL,Sweden,SE,SWE
Athletics,tokyo-2020,Men's Discus Throw,Men,BRONZE,Athlete,Lukas WEISSHAIDINGER,Austria,AT,AUT
Athletics,tokyo-2020,Men's Discus Throw,Men,SILVER,Athlete,Simon PETTERSSON,Sweden,SE,SWE
Athletics,tokyo-2020,Men's 4 x 100m Relay,Men,GOLD,GameTeam,,Italy,IT,ITA
Athletics,tokyo-2020,Men's 4 x 100m Relay,Men,SILVER,GameTeam,,Great Britain,GB,GBR
Athletics,tokyo-2020,Men's 4 x 100m Relay,Men,BRONZE,GameTeam,,Canada,CA,CAN
Athletics,tokyo-2020,Women's 200m,Women,SILVER,Athlete,Christine MBOMA,Namibia,NA,NAM
Athletics,tokyo-2020,Women's 200m,Women,BRONZE,Athlete,Gabrielle THOMAS,United States of America,US,USA
Athletics,tokyo-2020,Women's 200m,Women,GOLD,Athlete,Elaine THOMPSON-HERAH,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's High Jump,Women,BRONZE,Athlete,Yaroslava MAHUCHIKH,Ukraine,UA,UKR
Athletics,tokyo-2020,Women's High Jump,Women,GOLD,Athlete,Mariya LASITSKENE,ROC,ROC,ROC
Athletics,tokyo-2020,Women's High Jump,Women,SILVER,Athlete,Nicola MCDERMOTT,Australia,AU,AUS
Athletics,tokyo-2020,Men's 4 x 400m Relay,Men,GOLD,GameTeam,,United States of America,US,USA
Athletics,tokyo-2020,Men's 4 x 400m Relay,Men,SILVER,GameTeam,,Netherlands,NL,NED
Athletics,tokyo-2020,Men's 4 x 400m Relay,Men,BRONZE,GameTeam,,Botswana,BW,BOT
Athletics,tokyo-2020,Men's 20km Race Walk,Men,SILVER,Athlete,Koki IKEDA,Japan,JP,JPN
Athletics,tokyo-2020,Men's 20km Race Walk,Men,BRONZE,Athlete,Toshikazu YAMANISHI,Japan,JP,JPN
Athletics,tokyo-2020,Men's 20km Race Walk,Men,GOLD,Athlete,Massimo STANO,Italy,IT,ITA
Athletics,tokyo-2020,Men's 400m,Men,BRONZE,Athlete,Kirani JAMES,Grenada,GD,GRN
Athletics,tokyo-2020,Men's 400m,Men,SILVER,Athlete,Anthony ZAMBRANO,Colombia,CO,COL
Athletics,tokyo-2020,Men's 400m,Men,GOLD,Athlete,Steven GARDINER,Bahamas,BS,BAH
Athletics,tokyo-2020,Women's Heptathlon,Women,BRONZE,Athlete,Emma OOSTERWEGEL,Netherlands,NL,NED
Athletics,tokyo-2020,Women's Heptathlon,Women,GOLD,Athlete,Nafissatou THIAM,Belgium,BE,BEL
Athletics,tokyo-2020,Women's Heptathlon,Women,SILVER,Athlete,Anouk VETTER,Netherlands,NL,NED
Athletics,tokyo-2020,Men's 1500m,Men,SILVER,Athlete,Timothy CHERUIYOT,Kenya,KE,KEN
Athletics,tokyo-2020,Men's 1500m,Men,GOLD,Athlete,Jakob INGEBRIGTSEN,Norway,NO,NOR
Athletics,tokyo-2020,Men's 1500m,Men,BRONZE,Athlete,Josh KERR,Great Britain,GB,GBR
Athletics,tokyo-2020,Men's 5000m,Men,SILVER,Athlete,Mohammed AHMED,Canada,CA,CAN
Athletics,tokyo-2020,Men's 5000m,Men,BRONZE,Athlete,Paul Kipkemoi CHELIMO,United States of America,US,USA
Athletics,tokyo-2020,Men's 5000m,Men,GOLD,Athlete,Joshua Kiprui CHEPTEGEI,Uganda,UG,UGA
Swimming,tokyo-2020,Men's 400m Individual Medley,Men,BRONZE,Athlete,Brendon SMITH,Australia,AU,AUS
Swimming,tokyo-2020,Men's 400m Individual Medley,Men,SILVER,Athlete,Jay LITHERLAND,United States of America,US,USA
Swimming,tokyo-2020,Men's 400m Individual Medley,Men,GOLD,Athlete,Chase KALISZ,United States of America,US,USA
Swimming,tokyo-2020,Mixed 4 x 100m Medley Relay,Mixed,GOLD,GameTeam,,Great Britain,GB,GBR
Swimming,tokyo-2020,Mixed 4 x 100m Medley Relay,Mixed,SILVER,GameTeam,,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Mixed 4 x 100m Medley Relay,Mixed,BRONZE,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 800m Freestyle,Women,GOLD,Athlete,Katie LEDECKY,United States of America,US,USA
Swimming,tokyo-2020,Women's 800m Freestyle,Women,SILVER,Athlete,Ariarne Titmus,Australia,AU,AUS
Swimming,tokyo-2020,Women's 800m Freestyle,Women,BRONZE,Athlete,Simona QUADARELLA,Italy,IT,ITA
Swimming,tokyo-2020,Women's 100m Breaststroke,Women,BRONZE,Athlete,Lilly KING,United States of America,US,USA
Swimming,tokyo-2020,Women's 100m Breaststroke,Women,GOLD,Athlete,Lydia JACOBY,United States of America,US,USA
Swimming,tokyo-2020,Women's 100m Breaststroke,Women,SILVER,Athlete,Tatjana SCHOENMAKER,South Africa,ZA,RSA
Swimming,tokyo-2020,Men's 200m Breaststroke,Men,SILVER,Athlete,Arno KAMMINGA,Netherlands,NL,NED
Swimming,tokyo-2020,Men's 200m Breaststroke,Men,GOLD,Athlete,Izaac STUBBLETY-COOK,Australia,AU,AUS
Swimming,tokyo-2020,Men's 200m Breaststroke,Men,BRONZE,Athlete,Matti MATTSSON,Finland,FI,FIN
Swimming,tokyo-2020,Women's 50m Freestyle,Women,BRONZE,Athlete,Pernille BLUME,Denmark,DK,DEN
